Channel_Die,Start,End,Operation
-1--1,166012064,166013600,COMPUTE
-1--1,166262080,166263616,COMPUTE
-1--1,166512096,166513632,COMPUTE
-1--1,166712112,166713648,COMPUTE
-1--1,166962128,166963664,COMPUTE
-1--1,167162144,167163680,COMPUTE
-1--1,167312160,167313696,COMPUTE
-1--1,167462176,167463712,COMPUTE
-1--1,167712192,167713728,COMPUTE
-1--1,167912208,167913744,COMPUTE
-1--1,168162224,168163760,COMPUTE
-1--1,168362240,168363776,COMPUTE
-1--1,168612256,168613792,COMPUTE
-1--1,168862272,168863808,COMPUTE
-1--1,169062288,169063824,COMPUTE
-1--1,169312304,169313840,COMPUTE
-1--1,169462320,169463856,COMPUTE
-1--1,169662336,169663872,COMPUTE
-1--1,169862352,169863888,COMPUTE
-1--1,170112368,170113904,COMPUTE
-1--1,170312384,170313920,COMPUTE
-1--1,170512400,170513936,COMPUTE
-1--1,170762416,170763952,COMPUTE
-1--1,171012432,171013968,COMPUTE
-1--1,171162448,171163984,COMPUTE
-1--1,171412464,171414000,COMPUTE
-1--1,171662480,171664016,COMPUTE
-1--1,171812496,171814032,COMPUTE
-1--1,172062512,172064048,COMPUTE
-1--1,172212528,172214064,COMPUTE
-1--1,172412544,172414080,COMPUTE
-1--1,172562560,172564096,COMPUTE
-1--1,172812576,172814112,COMPUTE
-1--1,173012592,173014128,COMPUTE
-1--1,173262608,173264144,COMPUTE
-1--1,173412624,173414160,COMPUTE
-1--1,173662640,173664176,COMPUTE
-1--1,173912656,173914192,COMPUTE
-1--1,174162672,174164208,COMPUTE
-1--1,174362688,174364224,COMPUTE
-1--1,174612704,174614240,COMPUTE
-1--1,174862720,174864256,COMPUTE
-1--1,175112736,175114272,COMPUTE
-1--1,175362752,175364288,COMPUTE
-1--1,175612768,175614304,COMPUTE
-1--1,175862784,175864320,COMPUTE
-1--1,176062800,176064336,COMPUTE
-1--1,176312816,176314352,COMPUTE
-1--1,176462832,176464368,COMPUTE
-1--1,176712848,176714384,COMPUTE
-1--1,176912864,176914400,COMPUTE
-1--1,177162880,177164416,COMPUTE
-1--1,177362896,177364432,COMPUTE
-1--1,177562912,177564448,COMPUTE
-1--1,177812928,177814464,COMPUTE
-1--1,178012944,178014480,COMPUTE
-1--1,178262960,178264496,COMPUTE
-1--1,178462976,178464512,COMPUTE
-1--1,178662992,178664528,COMPUTE
-1--1,178913008,178914544,COMPUTE
-1--1,179113024,179114560,COMPUTE
-1--1,179363040,179364576,COMPUTE
-1--1,179613056,179614592,COMPUTE
-1--1,179863072,179864608,COMPUTE
-1--1,180063088,180064624,COMPUTE
-1--1,180213104,180214640,COMPUTE
-1--1,180463120,180464656,COMPUTE
-1--1,180713136,180714672,COMPUTE
-1--1,180963152,180964688,COMPUTE
-1--1,181213168,181214704,COMPUTE
-1--1,181463184,181464720,COMPUTE
-1--1,181713200,181714736,COMPUTE
-1--1,181863216,181864752,COMPUTE
-1--1,182113232,182114768,COMPUTE
-1--1,182313248,182314784,COMPUTE
-1--1,182463264,182464800,COMPUTE
-1--1,182663280,182664816,COMPUTE
-1--1,182913296,182914832,COMPUTE
-1--1,183113312,183114848,COMPUTE
-1--1,183363328,183364864,COMPUTE
-1--1,183613344,183614880,COMPUTE
-1--1,183863360,183864896,COMPUTE
-1--1,184113376,184114912,COMPUTE
-1--1,184363392,184364928,COMPUTE
-1--1,184563408,184564944,COMPUTE
-1--1,184813424,184814960,COMPUTE
-1--1,185063440,185064976,COMPUTE
-1--1,185263456,185264992,COMPUTE
-1--1,185513472,185515008,COMPUTE
-1--1,185713488,185715024,COMPUTE
-1--1,185963504,185965040,COMPUTE
-1--1,186163520,186165056,COMPUTE
-1--1,186413536,186415072,COMPUTE
-1--1,186663552,186665088,COMPUTE
-1--1,186913568,186915104,COMPUTE
-1--1,187163584,187165120,COMPUTE
-1--1,187413600,187415136,COMPUTE
-1--1,187663616,187665152,COMPUTE
-1--1,187913632,187915168,COMPUTE
-1--1,188113648,188115184,COMPUTE
-1--1,188363664,188365200,COMPUTE
-1--1,188613680,188615216,COMPUTE
-1--1,188863696,188865232,COMPUTE
-1--1,189113712,189115248,COMPUTE
-1--1,189363728,189365264,COMPUTE
-1--1,189613744,189615280,COMPUTE
-1--1,189813760,189815296,COMPUTE
-1--1,190013776,190015312,COMPUTE
-1--1,190213792,190215328,COMPUTE
-1--1,190463808,190465344,COMPUTE
-1--1,190613824,190615360,COMPUTE
-1--1,190863840,190865376,COMPUTE
-1--1,191113856,191115392,COMPUTE
-1--1,191363872,191365408,COMPUTE
-1--1,191563888,191565424,COMPUTE
-1--1,191813904,191815440,COMPUTE
-1--1,192013920,192015456,COMPUTE
-1--1,192213936,192215472,COMPUTE
-1--1,192363952,192365488,COMPUTE
-1--1,192613968,192615504,COMPUTE
-1--1,192863984,192865520,COMPUTE
-1--1,193114000,193115536,COMPUTE
-1--1,193364016,193365552,COMPUTE
-1--1,193564032,193565568,COMPUTE
-1--1,193814048,193815584,COMPUTE
-1--1,194014064,194015600,COMPUTE
-1--1,194164080,194165616,COMPUTE
-1--1,194364096,194365632,COMPUTE
-1--1,194614112,194615648,COMPUTE
-1--1,194864128,194865664,COMPUTE
-1--1,195114144,195115680,COMPUTE
-1--1,195364160,195365696,COMPUTE
-1--1,195564176,195565712,COMPUTE
-1--1,195764192,195765728,COMPUTE
-1--1,196014208,196015744,COMPUTE
-1--1,196264224,196265760,COMPUTE
-1--1,196514240,196515776,COMPUTE
-1--1,196764256,196765792,COMPUTE
-1--1,197014272,197015808,COMPUTE
-1--1,197164288,197165824,COMPUTE
-1--1,197414304,197415840,COMPUTE
-1--1,197664320,197665856,COMPUTE
-1--1,197914336,197915872,COMPUTE
-1--1,198114352,198115888,COMPUTE
-1--1,198364368,198365904,COMPUTE
-1--1,198614384,198615920,COMPUTE
-1--1,198864400,198865936,COMPUTE
-1--1,199114416,199115952,COMPUTE
-1--1,199314432,199315968,COMPUTE
-1--1,199564448,199565984,COMPUTE
-1--1,199764464,199766000,COMPUTE
-1--1,200014480,200016016,COMPUTE
-1--1,200264496,200266032,COMPUTE
-1--1,200464512,200466048,COMPUTE
-1--1,200714528,200716064,COMPUTE
-1--1,200864544,200866080,COMPUTE
-1--1,201064560,201066096,COMPUTE
-1--1,201264576,201266112,COMPUTE
-1--1,201514592,201516128,COMPUTE
-1--1,201764608,201766144,COMPUTE
-1--1,202014624,202016160,COMPUTE
-1--1,202264640,202266176,COMPUTE
-1--1,202514656,202516192,COMPUTE
-1--1,202764672,202766208,COMPUTE
-1--1,203014688,203016224,COMPUTE
-1--1,203264704,203266240,COMPUTE
-1--1,203414720,203416256,COMPUTE
-1--1,203564736,203566272,COMPUTE
-1--1,203814752,203816288,COMPUTE
-1--1,204064768,204066304,COMPUTE
-1--1,204314784,204316320,COMPUTE
-1--1,204514800,204516336,COMPUTE
-1--1,204714816,204716352,COMPUTE
-1--1,204864832,204866368,COMPUTE
-1--1,205014848,205016384,COMPUTE
-1--1,205264864,205266400,COMPUTE
-1--1,205464880,205466416,COMPUTE
-1--1,205664896,205666432,COMPUTE
-1--1,205914912,205916448,COMPUTE
-1--1,206164928,206166464,COMPUTE
-1--1,206314944,206316480,COMPUTE
-1--1,206564960,206566496,COMPUTE
-1--1,206814976,206816512,COMPUTE
-1--1,206964992,206966528,COMPUTE
-1--1,207215008,207216544,COMPUTE
-1--1,207465024,207466560,COMPUTE
-1--1,207715040,207716576,COMPUTE
-1--1,207915056,207916592,COMPUTE
-1--1,208115072,208116608,COMPUTE
-1--1,208365088,208366624,COMPUTE
-1--1,208565104,208566640,COMPUTE
-1--1,208815120,208816656,COMPUTE
-1--1,209065136,209066672,COMPUTE
-1--1,209215152,209216688,COMPUTE
-1--1,209465168,209466704,COMPUTE
-1--1,209665184,209666720,COMPUTE
-1--1,209915200,209916736,COMPUTE
-1--1,210165216,210166752,COMPUTE
-1--1,210415232,210416768,COMPUTE
-1--1,210665248,210666784,COMPUTE
-1--1,210915264,210916800,COMPUTE
-1--1,211165280,211166816,COMPUTE
-1--1,211415296,211416832,COMPUTE
-1--1,211615312,211616848,COMPUTE
-1--1,211815328,211816864,COMPUTE
-1--1,212065344,212066880,COMPUTE
-1--1,212315360,212316896,COMPUTE
-1--1,212565376,212566912,COMPUTE
-1--1,212815392,212816928,COMPUTE
-1--1,213065408,213066944,COMPUTE
-1--1,213265424,213266960,COMPUTE
-1--1,213515440,213516976,COMPUTE
-1--1,213765456,213766992,COMPUTE
-1--1,214015472,214017008,COMPUTE
-1--1,214265488,214267024,COMPUTE
-1--1,214465504,214467040,COMPUTE
-1--1,214665520,214667056,COMPUTE
-1--1,214915536,214917072,COMPUTE
-1--1,215165552,215167088,COMPUTE
-1--1,215415568,215417104,COMPUTE
-1--1,215665584,215667120,COMPUTE
-1--1,215915600,215917136,COMPUTE
-1--1,216115616,216117152,COMPUTE
-1--1,216365632,216367168,COMPUTE
-1--1,216565648,216567184,COMPUTE
-1--1,216815664,216817200,COMPUTE
-1--1,217065680,217067216,COMPUTE
-1--1,217265696,217267232,COMPUTE
-1--1,217515712,217517248,COMPUTE
-1--1,217715728,217717264,COMPUTE
-1--1,217865744,217867280,COMPUTE
-1--1,218115760,218117296,COMPUTE
-1--1,218315776,218317312,COMPUTE
-1--1,218565792,218567328,COMPUTE
-1--1,218815808,218817344,COMPUTE
-1--1,219065824,219067360,COMPUTE
-1--1,219315840,219317376,COMPUTE
-1--1,219565856,219567392,COMPUTE
-1--1,219815872,219817408,COMPUTE
-1--1,220065888,220067424,COMPUTE
-1--1,220265904,220267440,COMPUTE
-1--1,220515920,220517456,COMPUTE
-1--1,220715936,220717472,COMPUTE
-1--1,220965952,220967488,COMPUTE
-1--1,221165968,221167504,COMPUTE
-1--1,221315984,221317520,COMPUTE
-1--1,221516000,221517536,COMPUTE
-1--1,221716016,221717552,COMPUTE
-1--1,221966032,221967568,COMPUTE
-1--1,222216048,222217584,COMPUTE
-1--1,222416064,222417600,COMPUTE
-1--1,222616080,222617616,COMPUTE
-1--1,222766096,222767632,COMPUTE
-1--1,223016112,223017648,COMPUTE
-1--1,223266128,223267664,COMPUTE
-1--1,223516144,223517680,COMPUTE
-1--1,223766160,223767696,COMPUTE
-1--1,224016176,224017712,COMPUTE
-1--1,224266192,224267728,COMPUTE
-1--1,224466208,224467744,COMPUTE
-1--1,224666224,224667760,COMPUTE
-1--1,224916240,224917776,COMPUTE
-1--1,225116256,225117792,COMPUTE
-1--1,225316272,225317808,COMPUTE
-1--1,225466288,225467824,COMPUTE
-1--1,225716304,225717840,COMPUTE
-1--1,225966320,225967856,COMPUTE
-1--1,226166336,226167872,COMPUTE
-1--1,226316352,226317888,COMPUTE
-1--1,226516368,226517904,COMPUTE
-1--1,226766384,226767920,COMPUTE
-1--1,226966400,226967936,COMPUTE
-1--1,227166416,227167952,COMPUTE
-1--1,227416432,227417968,COMPUTE
-1--1,227666448,227667984,COMPUTE
-1--1,227866464,227868000,COMPUTE
-1--1,228116480,228118016,COMPUTE
-1--1,228266496,228268032,COMPUTE
-1--1,228516512,228518048,COMPUTE
-1--1,228666528,228668064,COMPUTE
-1--1,228816544,228818080,COMPUTE
-1--1,229066560,229068096,COMPUTE
-1--1,229266576,229268112,COMPUTE
-1--1,229516592,229518128,COMPUTE
-1--1,229766608,229768144,COMPUTE
-1--1,230016624,230018160,COMPUTE
-1--1,230266640,230268176,COMPUTE
-1--1,230416656,230418192,COMPUTE
-1--1,230616672,230618208,COMPUTE
-1--1,230866688,230868224,COMPUTE
-1--1,231116704,231118240,COMPUTE
-1--1,231366720,231368256,COMPUTE
-1--1,231616736,231618272,COMPUTE
-1--1,231816752,231818288,COMPUTE
-1--1,232016768,232018304,COMPUTE
-1--1,232266784,232268320,COMPUTE
-1--1,232466800,232468336,COMPUTE
-1--1,232616816,232618352,COMPUTE
-1--1,232766832,232768368,COMPUTE
-1--1,233016848,233018384,COMPUTE
-1--1,233216864,233218400,COMPUTE
-1--1,233466880,233468416,COMPUTE
-1--1,233666896,233668432,COMPUTE
-1--1,233866912,233868448,COMPUTE
-1--1,234116928,234118464,COMPUTE
-1--1,234316944,234318480,COMPUTE
-1--1,234566960,234568496,COMPUTE
-1--1,234816976,234818512,COMPUTE
-1--1,235066992,235068528,COMPUTE
-1--1,235267008,235268544,COMPUTE
-1--1,235467024,235468560,COMPUTE
-1--1,235717040,235718576,COMPUTE
-1--1,235917056,235918592,COMPUTE
-1--1,236167072,236168608,COMPUTE
-1--1,236417088,236418624,COMPUTE
-1--1,236667104,236668640,COMPUTE
-1--1,236867120,236868656,COMPUTE
-1--1,237117136,237118672,COMPUTE
-1--1,237367152,237368688,COMPUTE
-1--1,237517168,237518704,COMPUTE
-1--1,237717184,237718720,COMPUTE
-1--1,237917200,237918736,COMPUTE
-1--1,238117216,238118752,COMPUTE
-1--1,238367232,238368768,COMPUTE
-1--1,238617248,238618784,COMPUTE
-1--1,238767264,238768800,COMPUTE
-1--1,239017280,239018816,COMPUTE
-1--1,239167296,239168832,COMPUTE
-1--1,239417312,239418848,COMPUTE
-1--1,239667328,239668864,COMPUTE
-1--1,239917344,239918880,COMPUTE
-1--1,240167360,240168896,COMPUTE
-1--1,240317376,240318912,COMPUTE
-1--1,240567392,240568928,COMPUTE
-1--1,240767408,240768944,COMPUTE
-1--1,241017424,241018960,COMPUTE
-1--1,241167440,241168976,COMPUTE
-1--1,241317456,241318992,COMPUTE
-1--1,241517472,241519008,COMPUTE
-1--1,241767488,241769024,COMPUTE
-1--1,241967504,241969040,COMPUTE
-1--1,242117520,242119056,COMPUTE
-1--1,242367536,242369072,COMPUTE
-1--1,242617552,242619088,COMPUTE
-1--1,242867568,242869104,COMPUTE
-1--1,243067584,243069120,COMPUTE
-1--1,243267600,243269136,COMPUTE
-1--1,243517616,243519152,COMPUTE
-1--1,243767632,243769168,COMPUTE
-1--1,244017648,244019184,COMPUTE
-1--1,244217664,244219200,COMPUTE
-1--1,244467680,244469216,COMPUTE
-1--1,244717696,244719232,COMPUTE
-1--1,244967712,244969248,COMPUTE
-1--1,245217728,245219264,COMPUTE
-1--1,245467744,245469280,COMPUTE
-1--1,245717760,245719296,COMPUTE
-1--1,245967776,245969312,COMPUTE
-1--1,246217792,246219328,COMPUTE
-1--1,246467808,246469344,COMPUTE
-1--1,246717824,246719360,COMPUTE
-1--1,246967840,246969376,COMPUTE
-1--1,247217856,247219392,COMPUTE
-1--1,247417872,247419408,COMPUTE
-1--1,247667888,247669424,COMPUTE
-1--1,247867904,247869440,COMPUTE
-1--1,248017920,248019456,COMPUTE
-1--1,248217936,248219472,COMPUTE
-1--1,248417952,248419488,COMPUTE
-1--1,248667968,248669504,COMPUTE
-1--1,248867984,248869520,COMPUTE
-1--1,249118000,249119536,COMPUTE
-1--1,249368016,249369552,COMPUTE
-1--1,249618032,249619568,COMPUTE
-1--1,249868048,249869584,COMPUTE
-1--1,250118064,250119600,COMPUTE
-1--1,250368080,250369616,COMPUTE
-1--1,250568096,250569632,COMPUTE
-1--1,250718112,250719648,COMPUTE
-1--1,250918128,250919664,COMPUTE
-1--1,251168144,251169680,COMPUTE
-1--1,251418160,251419696,COMPUTE
-1--1,251568176,251569712,COMPUTE
-1--1,251818192,251819728,COMPUTE
-1--1,252068208,252069744,COMPUTE
-1--1,252318224,252319760,COMPUTE
-1--1,252518240,252519776,COMPUTE
-1--1,252718256,252719792,COMPUTE
-1--1,252968272,252969808,COMPUTE
-1--1,253118288,253119824,COMPUTE
-1--1,253368304,253369840,COMPUTE
-1--1,253618320,253619856,COMPUTE
-1--1,253868336,253869872,COMPUTE
-1--1,254118352,254119888,COMPUTE
-1--1,254268368,254269904,COMPUTE
-1--1,254518384,254519920,COMPUTE
-1--1,254718400,254719936,COMPUTE
-1--1,254918416,254919952,COMPUTE
-1--1,255168432,255169968,COMPUTE
-1--1,255418448,255419984,COMPUTE
-1--1,255668464,255670000,COMPUTE
-1--1,255918480,255920016,COMPUTE
-1--1,256168496,256170032,COMPUTE
-1--1,256418512,256420048,COMPUTE
-1--1,256668528,256670064,COMPUTE
-1--1,256818544,256820080,COMPUTE
-1--1,257068560,257070096,COMPUTE
-1--1,257268576,257270112,COMPUTE
-1--1,257518592,257520128,COMPUTE
-1--1,257668608,257670144,COMPUTE
-1--1,257868624,257870160,COMPUTE
-1--1,258068640,258070176,COMPUTE
-1--1,258268656,258270192,COMPUTE
-1--1,258518672,258520208,COMPUTE
-1--1,258718688,258720224,COMPUTE
-1--1,258968704,258970240,COMPUTE
-1--1,259168720,259170256,COMPUTE
-1--1,259368736,259370272,COMPUTE
-1--1,259568752,259570288,COMPUTE
-1--1,259768768,259770304,COMPUTE
-1--1,259968784,259970320,COMPUTE
-1--1,260218800,260220336,COMPUTE
-1--1,260468816,260470352,COMPUTE
-1--1,260718832,260720368,COMPUTE
-1--1,260968848,260970384,COMPUTE
-1--1,261218864,261220400,COMPUTE
-1--1,261418880,261420416,COMPUTE
-1--1,261668896,261670432,COMPUTE
-1--1,261918912,261920448,COMPUTE
-1--1,262118928,262120464,COMPUTE
-1--1,262318944,262320480,COMPUTE
-1--1,262568960,262570496,COMPUTE
-1--1,262768976,262770512,COMPUTE
-1--1,263018992,263020528,COMPUTE
-1--1,263269008,263270544,COMPUTE
-1--1,263519024,263520560,COMPUTE
-1--1,263769040,263770576,COMPUTE
-1--1,263969056,263970592,COMPUTE
-1--1,264219072,264220608,COMPUTE
-1--1,264419088,264420624,COMPUTE
-1--1,264669104,264670640,COMPUTE
-1--1,264919120,264920656,COMPUTE
-1--1,265119136,265120672,COMPUTE
-1--1,265369152,265370688,COMPUTE
-1--1,265569168,265570704,COMPUTE
-1--1,265769184,265770720,COMPUTE
-1--1,266019200,266020736,COMPUTE
-1--1,266269216,266270752,COMPUTE
-1--1,266519232,266520768,COMPUTE
-1--1,266769248,266770784,COMPUTE
-1--1,267019264,267020800,COMPUTE
-1--1,267269280,267270816,COMPUTE
-1--1,267519296,267520832,COMPUTE
-1--1,267769312,267770848,COMPUTE
-1--1,267919328,267920864,COMPUTE
-1--1,268119344,268120880,COMPUTE
-1--1,268319360,268320896,COMPUTE
-1--1,268569376,268570912,COMPUTE
-1--1,268769392,268770928,COMPUTE
-1--1,269019408,269020944,COMPUTE
-1--1,269269424,269270960,COMPUTE
-1--1,269519440,269520976,COMPUTE
-1--1,269769456,269770992,COMPUTE
-1--1,270019472,270021008,COMPUTE
-1--1,270269488,270271024,COMPUTE
-1--1,270519504,270521040,COMPUTE
-1--1,270669520,270671056,COMPUTE
-1--1,270869536,270871072,COMPUTE
-1--1,271119552,271121088,COMPUTE
-1--1,271369568,271371104,COMPUTE
-1--1,271619584,271621120,COMPUTE
-1--1,271869600,271871136,COMPUTE
-1--1,272119616,272121152,COMPUTE
-1--1,272319632,272321168,COMPUTE
-1--1,272569648,272571184,COMPUTE
-1--1,272819664,272821200,COMPUTE
-1--1,273069680,273071216,COMPUTE
-1--1,273319696,273321232,COMPUTE
-1--1,273569712,273571248,COMPUTE
-1--1,273819728,273821264,COMPUTE
-1--1,274019744,274021280,COMPUTE
-1--1,274269760,274271296,COMPUTE
-1--1,274419776,274421312,COMPUTE
-1--1,274669792,274671328,COMPUTE
-1--1,274919808,274921344,COMPUTE
-1--1,275119824,275121360,COMPUTE
-1--1,275369840,275371376,COMPUTE
-1--1,275619856,275621392,COMPUTE
-1--1,275819872,275821408,COMPUTE
-1--1,276069888,276071424,COMPUTE
-1--1,276269904,276271440,COMPUTE
-1--1,276419920,276421456,COMPUTE
-1--1,276669936,276671472,COMPUTE
-1--1,276919952,276921488,COMPUTE
-1--1,277119968,277121504,COMPUTE
-1--1,277319984,277321520,COMPUTE
-1--1,277570000,277571536,COMPUTE
-1--1,277820016,277821552,COMPUTE
-1--1,278070032,278071568,COMPUTE
-1--1,278320048,278321584,COMPUTE
-1--1,278570064,278571600,COMPUTE
-1--1,278820080,278821616,COMPUTE
-1--1,279020096,279021632,COMPUTE
-1--1,279270112,279271648,COMPUTE
-1--1,279520128,279521664,COMPUTE
-1--1,279770144,279771680,COMPUTE
-1--1,279970160,279971696,COMPUTE
-1--1,280220176,280221712,COMPUTE
-1--1,280420192,280421728,COMPUTE
-1--1,280670208,280671744,COMPUTE
-1--1,280920224,280921760,COMPUTE
-1--1,281170240,281171776,COMPUTE
-1--1,281370256,281371792,COMPUTE
-1--1,281570272,281571808,COMPUTE
-1--1,281820288,281821824,COMPUTE
-1--1,282070304,282071840,COMPUTE
-1--1,282220320,282221856,COMPUTE
-1--1,282470336,282471872,COMPUTE
-1--1,282720352,282721888,COMPUTE
-1--1,282970368,282971904,COMPUTE
-1--1,283170384,283171920,COMPUTE
-1--1,283420400,283421936,COMPUTE
-1--1,283670416,283671952,COMPUTE
-1--1,283920432,283921968,COMPUTE
-1--1,284170448,284171984,COMPUTE
-1--1,284420464,284422000,COMPUTE
-1--1,284620480,284622016,COMPUTE
-1--1,284820496,284822032,COMPUTE
-1--1,285070512,285072048,COMPUTE
-1--1,285320528,285322064,COMPUTE
-1--1,285470544,285472080,COMPUTE
-1--1,285670560,285672096,COMPUTE
-1--1,285870576,285872112,COMPUTE
-1--1,286070592,286072128,COMPUTE
-1--1,286320608,286322144,COMPUTE
-1--1,286570624,286572160,COMPUTE
-1--1,286770640,286772176,COMPUTE
-1--1,287020656,287022192,COMPUTE
-1--1,287170672,287172208,COMPUTE
-1--1,287370688,287372224,COMPUTE
-1--1,287620704,287622240,COMPUTE
-1--1,287870720,287872256,COMPUTE
-1--1,288070736,288072272,COMPUTE
-1--1,288320752,288322288,COMPUTE
-1--1,288470768,288472304,COMPUTE
-1--1,288720784,288722320,COMPUTE
-1--1,288970800,288972336,COMPUTE
-1--1,289220816,289222352,COMPUTE
-1--1,289470832,289472368,COMPUTE
-1--1,289620848,289622384,COMPUTE
-1--1,289870864,289872400,COMPUTE
-1--1,290070880,290072416,COMPUTE
-1--1,290320896,290322432,COMPUTE
-1--1,290570912,290572448,COMPUTE
-1--1,290770928,290772464,COMPUTE
-1--1,291020944,291022480,COMPUTE
-1--1,291270960,291272496,COMPUTE
-1--1,291520976,291522512,COMPUTE
-1--1,291720992,291722528,COMPUTE
-1--1,291871008,291872544,COMPUTE
-1--1,292071024,292072560,COMPUTE
-1--1,292321040,292322576,COMPUTE
-1--1,292571056,292572592,COMPUTE
-1--1,292771072,292772608,COMPUTE
-1--1,293021088,293022624,COMPUTE
-1--1,293271104,293272640,COMPUTE
-1--1,293471120,293472656,COMPUTE
-1--1,293721136,293722672,COMPUTE
-1--1,293971152,293972688,COMPUTE
-1--1,294221168,294222704,COMPUTE
-1--1,294471184,294472720,COMPUTE
-1--1,294721200,294722736,COMPUTE
-1--1,294921216,294922752,COMPUTE
-1--1,295171232,295172768,COMPUTE
-1--1,295371248,295372784,COMPUTE
-1--1,295621264,295622800,COMPUTE
-1--1,295871280,295872816,COMPUTE
-1--1,296121296,296122832,COMPUTE
-1--1,296271312,296272848,COMPUTE
-1--1,296471328,296472864,COMPUTE
-1--1,296671344,296672880,COMPUTE
-1--1,296921360,296922896,COMPUTE
-1--1,297171376,297172912,COMPUTE
-1--1,297371392,297372928,COMPUTE
-1--1,297571408,297572944,COMPUTE
-1--1,297821424,297822960,COMPUTE
-1--1,298071440,298072976,COMPUTE
-1--1,298271456,298272992,COMPUTE
-1--1,298421472,298423008,COMPUTE
-1--1,298671488,298673024,COMPUTE
-1--1,298921504,298923040,COMPUTE
-1--1,299121520,299123056,COMPUTE
-1--1,299371536,299373072,COMPUTE
-1--1,299621552,299623088,COMPUTE
-1--1,299871568,299873104,COMPUTE
-1--1,300121584,300123120,COMPUTE
-1--1,300371600,300373136,COMPUTE
-1--1,300621616,300623152,COMPUTE
-1--1,300871632,300873168,COMPUTE
-1--1,301121648,301123184,COMPUTE
-1--1,301321664,301323200,COMPUTE
-1--1,301571680,301573216,COMPUTE
-1--1,301821696,301823232,COMPUTE
-1--1,302071712,302073248,COMPUTE
-1--1,302321728,302323264,COMPUTE
-1--1,302571744,302573280,COMPUTE
-1--1,302821760,302823296,COMPUTE
-1--1,303071776,303073312,COMPUTE
-1--1,303321792,303323328,COMPUTE
-1--1,303571808,303573344,COMPUTE
-1--1,303821824,303823360,COMPUTE
-1--1,304021840,304023376,COMPUTE
-1--1,304271856,304273392,COMPUTE
-1--1,304521872,304523408,COMPUTE
-1--1,304671888,304673424,COMPUTE
-1--1,304871904,304873440,COMPUTE
-1--1,305121920,305123456,COMPUTE
-1--1,305271936,305273472,COMPUTE
-1--1,305521952,305523488,COMPUTE
-1--1,305771968,305773504,COMPUTE
-1--1,305921984,305923520,COMPUTE
-1--1,306172000,306173536,COMPUTE
-1--1,306422016,306423552,COMPUTE
-1--1,306572032,306573568,COMPUTE
-1--1,306772048,306773584,COMPUTE
-1--1,307022064,307023600,COMPUTE
-1--1,307272080,307273616,COMPUTE
-1--1,307522096,307523632,COMPUTE
-1--1,307722112,307723648,COMPUTE
-1--1,307972128,307973664,COMPUTE
-1--1,308172144,308173680,COMPUTE
-1--1,308372160,308373696,COMPUTE
-1--1,308622176,308623712,COMPUTE
-1--1,308872192,308873728,COMPUTE
-1--1,309122208,309123744,COMPUTE
-1--1,309322224,309323760,COMPUTE
-1--1,309572240,309573776,COMPUTE
-1--1,309822256,309823792,COMPUTE
-1--1,310022272,310023808,COMPUTE
-1--1,310222288,310223824,COMPUTE
-1--1,310472304,310473840,COMPUTE
-1--1,310722320,310723856,COMPUTE
-1--1,310972336,310973872,COMPUTE
-1--1,311172352,311173888,COMPUTE
-1--1,311422368,311423904,COMPUTE
-1--1,311622384,311623920,COMPUTE
-1--1,311872400,311873936,COMPUTE
-1--1,312122416,312123952,COMPUTE
-1--1,312372432,312373968,COMPUTE
-1--1,312622448,312623984,COMPUTE
-1--1,312822464,312824000,COMPUTE
-1--1,313022480,313024016,COMPUTE
-1--1,313272496,313274032,COMPUTE
-1--1,313522512,313524048,COMPUTE
-1--1,313772528,313774064,COMPUTE
-1--1,313972544,313974080,COMPUTE
-1--1,314222560,314224096,COMPUTE
-1--1,314372576,314374112,COMPUTE
-1--1,314572592,314574128,COMPUTE
-1--1,314822608,314824144,COMPUTE
-1--1,315072624,315074160,COMPUTE
-1--1,315222640,315224176,COMPUTE
-1--1,315422656,315424192,COMPUTE
-1--1,315622672,315624208,COMPUTE
-1--1,315822688,315824224,COMPUTE
-1--1,316022704,316024240,COMPUTE
-1--1,316272720,316274256,COMPUTE
-1--1,316522736,316524272,COMPUTE
-1--1,316772752,316774288,COMPUTE
-1--1,317022768,317024304,COMPUTE
-1--1,317272784,317274320,COMPUTE
-1--1,317522800,317524336,COMPUTE
-1--1,317772816,317774352,COMPUTE
-1--1,318022832,318024368,COMPUTE
-1--1,318272848,318274384,COMPUTE
-1--1,318472864,318474400,COMPUTE
-1--1,318672880,318674416,COMPUTE
-1--1,318922896,318924432,COMPUTE
-1--1,319172912,319174448,COMPUTE
-1--1,319372928,319374464,COMPUTE
-1--1,319572944,319574480,COMPUTE
-1--1,319772960,319774496,COMPUTE
-1--1,319972976,319974512,COMPUTE
-1--1,320222992,320224528,COMPUTE
-1--1,320423008,320424544,COMPUTE
-1--1,320573024,320574560,COMPUTE
-1--1,320823040,320824576,COMPUTE
-1--1,321073056,321074592,COMPUTE
-1--1,321323072,321324608,COMPUTE
-1--1,321523088,321524624,COMPUTE
-1--1,321723104,321724640,COMPUTE
-1--1,321923120,321924656,COMPUTE
-1--1,322173136,322174672,COMPUTE
-1--1,322423152,322424688,COMPUTE
-1--1,322673168,322674704,COMPUTE
-1--1,322923184,322924720,COMPUTE
-1--1,323073200,323074736,COMPUTE
-1--1,323323216,323324752,COMPUTE
-1--1,323573232,323574768,COMPUTE
