Channel_Die,Start,End,Operation
-1--1,34011056,34012592,COMPUTE
-1--1,34061072,34062608,COMPUTE
-1--1,34111088,34112624,COMPUTE
-1--1,34161104,34162640,COMPUTE
-1--1,34211120,34212656,COMPUTE
-1--1,34261136,34262672,COMPUTE
-1--1,34311152,34312688,COMPUTE
-1--1,34361168,34362704,COMPUTE
-1--1,34411184,34412720,COMPUTE
-1--1,34461200,34462736,COMPUTE
-1--1,34511216,34512752,COMPUTE
-1--1,34561232,34562768,COMPUTE
-1--1,34611248,34612784,COMPUTE
-1--1,34661264,34662800,COMPUTE
-1--1,34711280,34712816,COMPUTE
-1--1,34761296,34762832,COMPUTE
-1--1,34811312,34812848,COMPUTE
-1--1,34861328,34862864,COMPUTE
-1--1,34911344,34912880,COMPUTE
-1--1,34961360,34962896,COMPUTE
-1--1,35011376,35012912,COMPUTE
-1--1,35061392,35062928,COMPUTE
-1--1,35111408,35112944,COMPUTE
-1--1,35161424,35162960,COMPUTE
-1--1,35211440,35212976,COMPUTE
-1--1,35261456,35262992,COMPUTE
-1--1,35311472,35313008,COMPUTE
-1--1,35361488,35363024,COMPUTE
-1--1,35411504,35413040,COMPUTE
-1--1,35461520,35463056,COMPUTE
-1--1,35511536,35513072,COMPUTE
-1--1,35561552,35563088,COMPUTE
-1--1,35611568,35613104,COMPUTE
-1--1,35661584,35663120,COMPUTE
-1--1,35711600,35713136,COMPUTE
-1--1,35761616,35763152,COMPUTE
-1--1,35811632,35813168,COMPUTE
-1--1,35861648,35863184,COMPUTE
-1--1,35911664,35913200,COMPUTE
-1--1,35961680,35963216,COMPUTE
-1--1,36011696,36013232,COMPUTE
-1--1,36061712,36063248,COMPUTE
-1--1,36111728,36113264,COMPUTE
-1--1,36161744,36163280,COMPUTE
-1--1,36211760,36213296,COMPUTE
-1--1,36261776,36263312,COMPUTE
-1--1,36311792,36313328,COMPUTE
-1--1,36361808,36363344,COMPUTE
-1--1,36411824,36413360,COMPUTE
-1--1,36461840,36463376,COMPUTE
-1--1,36511856,36513392,COMPUTE
-1--1,36561872,36563408,COMPUTE
-1--1,36611888,36613424,COMPUTE
-1--1,36661904,36663440,COMPUTE
-1--1,36711920,36713456,COMPUTE
-1--1,36761936,36763472,COMPUTE
-1--1,36811952,36813488,COMPUTE
-1--1,36861968,36863504,COMPUTE
-1--1,36911984,36913520,COMPUTE
-1--1,36962000,36963536,COMPUTE
-1--1,37012016,37013552,COMPUTE
-1--1,37062032,37063568,COMPUTE
-1--1,37112048,37113584,COMPUTE
-1--1,37162064,37163600,COMPUTE
-1--1,37212080,37213616,COMPUTE
-1--1,37262096,37263632,COMPUTE
-1--1,37312112,37313648,COMPUTE
-1--1,37362128,37363664,COMPUTE
-1--1,37412144,37413680,COMPUTE
-1--1,37462160,37463696,COMPUTE
-1--1,37512176,37513712,COMPUTE
-1--1,37562192,37563728,COMPUTE
-1--1,37612208,37613744,COMPUTE
-1--1,37662224,37663760,COMPUTE
-1--1,37712240,37713776,COMPUTE
-1--1,37762256,37763792,COMPUTE
-1--1,37812272,37813808,COMPUTE
-1--1,37862288,37863824,COMPUTE
-1--1,37912304,37913840,COMPUTE
-1--1,37962320,37963856,COMPUTE
-1--1,38012336,38013872,COMPUTE
-1--1,38062352,38063888,COMPUTE
-1--1,38112368,38113904,COMPUTE
-1--1,38162384,38163920,COMPUTE
-1--1,38212400,38213936,COMPUTE
-1--1,38262416,38263952,COMPUTE
-1--1,38312432,38313968,COMPUTE
-1--1,38362448,38363984,COMPUTE
-1--1,38412464,38414000,COMPUTE
-1--1,38462480,38464016,COMPUTE
-1--1,38512496,38514032,COMPUTE
-1--1,38562512,38564048,COMPUTE
-1--1,38612528,38614064,COMPUTE
-1--1,38662544,38664080,COMPUTE
-1--1,38712560,38714096,COMPUTE
-1--1,38762576,38764112,COMPUTE
-1--1,38812592,38814128,COMPUTE
-1--1,38862608,38864144,COMPUTE
-1--1,38912624,38914160,COMPUTE
-1--1,38962640,38964176,COMPUTE
-1--1,39012656,39014192,COMPUTE
-1--1,39062672,39064208,COMPUTE
-1--1,39112688,39114224,COMPUTE
-1--1,39162704,39164240,COMPUTE
-1--1,39212720,39214256,COMPUTE
-1--1,39262736,39264272,COMPUTE
-1--1,39312752,39314288,COMPUTE
-1--1,39362768,39364304,COMPUTE
-1--1,39412784,39414320,COMPUTE
-1--1,39462800,39464336,COMPUTE
-1--1,39512816,39514352,COMPUTE
-1--1,39562832,39564368,COMPUTE
-1--1,39612848,39614384,COMPUTE
-1--1,39662864,39664400,COMPUTE
-1--1,39712880,39714416,COMPUTE
-1--1,39762896,39764432,COMPUTE
-1--1,39812912,39814448,COMPUTE
-1--1,39862928,39864464,COMPUTE
-1--1,39912944,39914480,COMPUTE
-1--1,39962960,39964496,COMPUTE
-1--1,40012976,40014512,COMPUTE
-1--1,40062992,40064528,COMPUTE
-1--1,40113008,40114544,COMPUTE
-1--1,40163024,40164560,COMPUTE
-1--1,40213040,40214576,COMPUTE
-1--1,40263056,40264592,COMPUTE
-1--1,40313072,40314608,COMPUTE
-1--1,40363088,40364624,COMPUTE
-1--1,40413104,40414640,COMPUTE
-1--1,40463120,40464656,COMPUTE
-1--1,40513136,40514672,COMPUTE
-1--1,40563152,40564688,COMPUTE
-1--1,40613168,40614704,COMPUTE
-1--1,40663184,40664720,COMPUTE
-1--1,40713200,40714736,COMPUTE
-1--1,40763216,40764752,COMPUTE
-1--1,40813232,40814768,COMPUTE
-1--1,40863248,40864784,COMPUTE
-1--1,40913264,40914800,COMPUTE
-1--1,40963280,40964816,COMPUTE
-1--1,41013296,41014832,COMPUTE
-1--1,41063312,41064848,COMPUTE
-1--1,41113328,41114864,COMPUTE
-1--1,41163344,41164880,COMPUTE
-1--1,41213360,41214896,COMPUTE
-1--1,41263376,41264912,COMPUTE
-1--1,41313392,41314928,COMPUTE
-1--1,41363408,41364944,COMPUTE
-1--1,41413424,41414960,COMPUTE
-1--1,41463440,41464976,COMPUTE
-1--1,41513456,41514992,COMPUTE
-1--1,41563472,41565008,COMPUTE
-1--1,41613488,41615024,COMPUTE
-1--1,41663504,41665040,COMPUTE
-1--1,41713520,41715056,COMPUTE
-1--1,41763536,41765072,COMPUTE
-1--1,41813552,41815088,COMPUTE
-1--1,41863568,41865104,COMPUTE
-1--1,41913584,41915120,COMPUTE
-1--1,41963600,41965136,COMPUTE
-1--1,42013616,42015152,COMPUTE
-1--1,42063632,42065168,COMPUTE
-1--1,42113648,42115184,COMPUTE
-1--1,42163664,42165200,COMPUTE
-1--1,42213680,42215216,COMPUTE
-1--1,42263696,42265232,COMPUTE
-1--1,42313712,42315248,COMPUTE
-1--1,42363728,42365264,COMPUTE
-1--1,42413744,42415280,COMPUTE
-1--1,42463760,42465296,COMPUTE
-1--1,42513776,42515312,COMPUTE
-1--1,42563792,42565328,COMPUTE
-1--1,42613808,42615344,COMPUTE
-1--1,42663824,42665360,COMPUTE
-1--1,42713840,42715376,COMPUTE
-1--1,42763856,42765392,COMPUTE
-1--1,42813872,42815408,COMPUTE
-1--1,42863888,42865424,COMPUTE
-1--1,42913904,42915440,COMPUTE
-1--1,42963920,42965456,COMPUTE
-1--1,43013936,43015472,COMPUTE
-1--1,43063952,43065488,COMPUTE
-1--1,43113968,43115504,COMPUTE
-1--1,43163984,43165520,COMPUTE
-1--1,43214000,43215536,COMPUTE
-1--1,43264016,43265552,COMPUTE
-1--1,43314032,43315568,COMPUTE
-1--1,43364048,43365584,COMPUTE
-1--1,43414064,43415600,COMPUTE
-1--1,43464080,43465616,COMPUTE
-1--1,43514096,43515632,COMPUTE
-1--1,43564112,43565648,COMPUTE
-1--1,43614128,43615664,COMPUTE
-1--1,43664144,43665680,COMPUTE
-1--1,43714160,43715696,COMPUTE
-1--1,43764176,43765712,COMPUTE
-1--1,43814192,43815728,COMPUTE
-1--1,43864208,43865744,COMPUTE
-1--1,43914224,43915760,COMPUTE
-1--1,43964240,43965776,COMPUTE
-1--1,44014256,44015792,COMPUTE
-1--1,44064272,44065808,COMPUTE
-1--1,44114288,44115824,COMPUTE
-1--1,44164304,44165840,COMPUTE
-1--1,44214320,44215856,COMPUTE
-1--1,44264336,44265872,COMPUTE
-1--1,44314352,44315888,COMPUTE
-1--1,44364368,44365904,COMPUTE
-1--1,44414384,44415920,COMPUTE
-1--1,44464400,44465936,COMPUTE
-1--1,44514416,44515952,COMPUTE
-1--1,44564432,44565968,COMPUTE
-1--1,44614448,44615984,COMPUTE
-1--1,44664464,44666000,COMPUTE
-1--1,44714480,44716016,COMPUTE
-1--1,44764496,44766032,COMPUTE
-1--1,44814512,44816048,COMPUTE
-1--1,44864528,44866064,COMPUTE
-1--1,44914544,44916080,COMPUTE
-1--1,44964560,44966096,COMPUTE
-1--1,45014576,45016112,COMPUTE
-1--1,45064592,45066128,COMPUTE
-1--1,45114608,45116144,COMPUTE
-1--1,45164624,45166160,COMPUTE
-1--1,45214640,45216176,COMPUTE
-1--1,45264656,45266192,COMPUTE
-1--1,45314672,45316208,COMPUTE
-1--1,45364688,45366224,COMPUTE
-1--1,45414704,45416240,COMPUTE
-1--1,45464720,45466256,COMPUTE
-1--1,45514736,45516272,COMPUTE
-1--1,45564752,45566288,COMPUTE
-1--1,45614768,45616304,COMPUTE
-1--1,45664784,45666320,COMPUTE
-1--1,45714800,45716336,COMPUTE
-1--1,45764816,45766352,COMPUTE
-1--1,45814832,45816368,COMPUTE
-1--1,45864848,45866384,COMPUTE
-1--1,45914864,45916400,COMPUTE
-1--1,45964880,45966416,COMPUTE
-1--1,46014896,46016432,COMPUTE
-1--1,46064912,46066448,COMPUTE
-1--1,46114928,46116464,COMPUTE
-1--1,46164944,46166480,COMPUTE
-1--1,46214960,46216496,COMPUTE
-1--1,46264976,46266512,COMPUTE
-1--1,46314992,46316528,COMPUTE
-1--1,46365008,46366544,COMPUTE
-1--1,46415024,46416560,COMPUTE
-1--1,46465040,46466576,COMPUTE
-1--1,46515056,46516592,COMPUTE
-1--1,46565072,46566608,COMPUTE
-1--1,46615088,46616624,COMPUTE
-1--1,46665104,46666640,COMPUTE
-1--1,46715120,46716656,COMPUTE
-1--1,46765136,46766672,COMPUTE
-1--1,46815152,46816688,COMPUTE
-1--1,46865168,46866704,COMPUTE
-1--1,46915184,46916720,COMPUTE
-1--1,46965200,46966736,COMPUTE
-1--1,47015216,47016752,COMPUTE
-1--1,47065232,47066768,COMPUTE
-1--1,47115248,47116784,COMPUTE
-1--1,47165264,47166800,COMPUTE
-1--1,47215280,47216816,COMPUTE
-1--1,47265296,47266832,COMPUTE
-1--1,47315312,47316848,COMPUTE
-1--1,47365328,47366864,COMPUTE
-1--1,47415344,47416880,COMPUTE
-1--1,47465360,47466896,COMPUTE
-1--1,47515376,47516912,COMPUTE
-1--1,47565392,47566928,COMPUTE
-1--1,47615408,47616944,COMPUTE
-1--1,47665424,47666960,COMPUTE
-1--1,47715440,47716976,COMPUTE
-1--1,47765456,47766992,COMPUTE
-1--1,47815472,47817008,COMPUTE
-1--1,47865488,47867024,COMPUTE
-1--1,47915504,47917040,COMPUTE
-1--1,47965520,47967056,COMPUTE
-1--1,48015536,48017072,COMPUTE
-1--1,48065552,48067088,COMPUTE
-1--1,48115568,48117104,COMPUTE
-1--1,48165584,48167120,COMPUTE
-1--1,48215600,48217136,COMPUTE
-1--1,48265616,48267152,COMPUTE
-1--1,48315632,48317168,COMPUTE
-1--1,48365648,48367184,COMPUTE
-1--1,48415664,48417200,COMPUTE
-1--1,48465680,48467216,COMPUTE
-1--1,48515696,48517232,COMPUTE
-1--1,48565712,48567248,COMPUTE
-1--1,48615728,48617264,COMPUTE
-1--1,48665744,48667280,COMPUTE
-1--1,48715760,48717296,COMPUTE
-1--1,48765776,48767312,COMPUTE
-1--1,48815792,48817328,COMPUTE
-1--1,48865808,48867344,COMPUTE
-1--1,48915824,48917360,COMPUTE
-1--1,48965840,48967376,COMPUTE
-1--1,49015856,49017392,COMPUTE
-1--1,49065872,49067408,COMPUTE
-1--1,49115888,49117424,COMPUTE
-1--1,49165904,49167440,COMPUTE
-1--1,49215920,49217456,COMPUTE
-1--1,49265936,49267472,COMPUTE
-1--1,49315952,49317488,COMPUTE
-1--1,49365968,49367504,COMPUTE
-1--1,49415984,49417520,COMPUTE
-1--1,49466000,49467536,COMPUTE
-1--1,49516016,49517552,COMPUTE
-1--1,49566032,49567568,COMPUTE
-1--1,49616048,49617584,COMPUTE
-1--1,49666064,49667600,COMPUTE
-1--1,49716080,49717616,COMPUTE
-1--1,49766096,49767632,COMPUTE
-1--1,49816112,49817648,COMPUTE
-1--1,49866128,49867664,COMPUTE
-1--1,49916144,49917680,COMPUTE
-1--1,49966160,49967696,COMPUTE
-1--1,50016176,50017712,COMPUTE
-1--1,50066192,50067728,COMPUTE
-1--1,50116208,50117744,COMPUTE
-1--1,50166224,50167760,COMPUTE
-1--1,50216240,50217776,COMPUTE
-1--1,50266256,50267792,COMPUTE
-1--1,50316272,50317808,COMPUTE
-1--1,50366288,50367824,COMPUTE
-1--1,50416304,50417840,COMPUTE
-1--1,50466320,50467856,COMPUTE
-1--1,50516336,50517872,COMPUTE
-1--1,50566352,50567888,COMPUTE
-1--1,50616368,50617904,COMPUTE
-1--1,50666384,50667920,COMPUTE
-1--1,50716400,50717936,COMPUTE
-1--1,50766416,50767952,COMPUTE
-1--1,50816432,50817968,COMPUTE
-1--1,50866448,50867984,COMPUTE
-1--1,50916464,50918000,COMPUTE
-1--1,50966480,50968016,COMPUTE
-1--1,51016496,51018032,COMPUTE
-1--1,51066512,51068048,COMPUTE
-1--1,51116528,51118064,COMPUTE
-1--1,51166544,51168080,COMPUTE
-1--1,51216560,51218096,COMPUTE
-1--1,51266576,51268112,COMPUTE
-1--1,51316592,51318128,COMPUTE
-1--1,51366608,51368144,COMPUTE
-1--1,51416624,51418160,COMPUTE
-1--1,51466640,51468176,COMPUTE
-1--1,51516656,51518192,COMPUTE
-1--1,51566672,51568208,COMPUTE
-1--1,51616688,51618224,COMPUTE
-1--1,51666704,51668240,COMPUTE
-1--1,51716720,51718256,COMPUTE
-1--1,51766736,51768272,COMPUTE
-1--1,51816752,51818288,COMPUTE
-1--1,51866768,51868304,COMPUTE
-1--1,51916784,51918320,COMPUTE
-1--1,51966800,51968336,COMPUTE
-1--1,52016816,52018352,COMPUTE
-1--1,52066832,52068368,COMPUTE
-1--1,52116848,52118384,COMPUTE
-1--1,52166864,52168400,COMPUTE
-1--1,52216880,52218416,COMPUTE
-1--1,52266896,52268432,COMPUTE
-1--1,52316912,52318448,COMPUTE
-1--1,52366928,52368464,COMPUTE
-1--1,52416944,52418480,COMPUTE
-1--1,52466960,52468496,COMPUTE
-1--1,52516976,52518512,COMPUTE
-1--1,52566992,52568528,COMPUTE
-1--1,52617008,52618544,COMPUTE
-1--1,52667024,52668560,COMPUTE
-1--1,52717040,52718576,COMPUTE
-1--1,52767056,52768592,COMPUTE
-1--1,52817072,52818608,COMPUTE
-1--1,52867088,52868624,COMPUTE
-1--1,52917104,52918640,COMPUTE
-1--1,52967120,52968656,COMPUTE
-1--1,53017136,53018672,COMPUTE
-1--1,53067152,53068688,COMPUTE
-1--1,53117168,53118704,COMPUTE
-1--1,53167184,53168720,COMPUTE
-1--1,53217200,53218736,COMPUTE
-1--1,53267216,53268752,COMPUTE
-1--1,53317232,53318768,COMPUTE
-1--1,53367248,53368784,COMPUTE
-1--1,53417264,53418800,COMPUTE
-1--1,53467280,53468816,COMPUTE
-1--1,53517296,53518832,COMPUTE
-1--1,53567312,53568848,COMPUTE
-1--1,53617328,53618864,COMPUTE
-1--1,53667344,53668880,COMPUTE
-1--1,53717360,53718896,COMPUTE
-1--1,53767376,53768912,COMPUTE
-1--1,53817392,53818928,COMPUTE
-1--1,53867408,53868944,COMPUTE
-1--1,53917424,53918960,COMPUTE
-1--1,53967440,53968976,COMPUTE
-1--1,54017456,54018992,COMPUTE
-1--1,54067472,54069008,COMPUTE
-1--1,54117488,54119024,COMPUTE
-1--1,54167504,54169040,COMPUTE
-1--1,54217520,54219056,COMPUTE
-1--1,54267536,54269072,COMPUTE
-1--1,54317552,54319088,COMPUTE
-1--1,54367568,54369104,COMPUTE
-1--1,54417584,54419120,COMPUTE
-1--1,54467600,54469136,COMPUTE
-1--1,54517616,54519152,COMPUTE
-1--1,54567632,54569168,COMPUTE
-1--1,54617648,54619184,COMPUTE
-1--1,54667664,54669200,COMPUTE
-1--1,54717680,54719216,COMPUTE
-1--1,54767696,54769232,COMPUTE
-1--1,54817712,54819248,COMPUTE
-1--1,54867728,54869264,COMPUTE
-1--1,54917744,54919280,COMPUTE
-1--1,54967760,54969296,COMPUTE
-1--1,55017776,55019312,COMPUTE
-1--1,55067792,55069328,COMPUTE
-1--1,55117808,55119344,COMPUTE
-1--1,55167824,55169360,COMPUTE
-1--1,55217840,55219376,COMPUTE
-1--1,55267856,55269392,COMPUTE
-1--1,55317872,55319408,COMPUTE
-1--1,55367888,55369424,COMPUTE
-1--1,55417904,55419440,COMPUTE
-1--1,55467920,55469456,COMPUTE
-1--1,55517936,55519472,COMPUTE
-1--1,55567952,55569488,COMPUTE
-1--1,55617968,55619504,COMPUTE
-1--1,55667984,55669520,COMPUTE
-1--1,55718000,55719536,COMPUTE
-1--1,55768016,55769552,COMPUTE
-1--1,55818032,55819568,COMPUTE
-1--1,55868048,55869584,COMPUTE
-1--1,55918064,55919600,COMPUTE
-1--1,55968080,55969616,COMPUTE
-1--1,56018096,56019632,COMPUTE
-1--1,56068112,56069648,COMPUTE
-1--1,56118128,56119664,COMPUTE
-1--1,56168144,56169680,COMPUTE
-1--1,56218160,56219696,COMPUTE
-1--1,56268176,56269712,COMPUTE
-1--1,56318192,56319728,COMPUTE
-1--1,56368208,56369744,COMPUTE
-1--1,56418224,56419760,COMPUTE
-1--1,56468240,56469776,COMPUTE
-1--1,56518256,56519792,COMPUTE
-1--1,56568272,56569808,COMPUTE
-1--1,56618288,56619824,COMPUTE
-1--1,56668304,56669840,COMPUTE
-1--1,56718320,56719856,COMPUTE
-1--1,56768336,56769872,COMPUTE
-1--1,56818352,56819888,COMPUTE
-1--1,56868368,56869904,COMPUTE
-1--1,56918384,56919920,COMPUTE
-1--1,56968400,56969936,COMPUTE
-1--1,57018416,57019952,COMPUTE
-1--1,57068432,57069968,COMPUTE
-1--1,57118448,57119984,COMPUTE
-1--1,57168464,57170000,COMPUTE
-1--1,57218480,57220016,COMPUTE
-1--1,57268496,57270032,COMPUTE
-1--1,57318512,57320048,COMPUTE
-1--1,57368528,57370064,COMPUTE
-1--1,57418544,57420080,COMPUTE
-1--1,57468560,57470096,COMPUTE
-1--1,57518576,57520112,COMPUTE
-1--1,57568592,57570128,COMPUTE
-1--1,57618608,57620144,COMPUTE
-1--1,57668624,57670160,COMPUTE
-1--1,57718640,57720176,COMPUTE
-1--1,57768656,57770192,COMPUTE
-1--1,57818672,57820208,COMPUTE
-1--1,57868688,57870224,COMPUTE
-1--1,57918704,57920240,COMPUTE
-1--1,57968720,57970256,COMPUTE
-1--1,58018736,58020272,COMPUTE
-1--1,58068752,58070288,COMPUTE
-1--1,58118768,58120304,COMPUTE
-1--1,58168784,58170320,COMPUTE
-1--1,58218800,58220336,COMPUTE
-1--1,58268816,58270352,COMPUTE
-1--1,58318832,58320368,COMPUTE
-1--1,58368848,58370384,COMPUTE
-1--1,58418864,58420400,COMPUTE
-1--1,58468880,58470416,COMPUTE
-1--1,58518896,58520432,COMPUTE
-1--1,58568912,58570448,COMPUTE
-1--1,58618928,58620464,COMPUTE
-1--1,58668944,58670480,COMPUTE
-1--1,58718960,58720496,COMPUTE
-1--1,58768976,58770512,COMPUTE
-1--1,58818992,58820528,COMPUTE
-1--1,58869008,58870544,COMPUTE
-1--1,58919024,58920560,COMPUTE
-1--1,58969040,58970576,COMPUTE
-1--1,59019056,59020592,COMPUTE
-1--1,59069072,59070608,COMPUTE
-1--1,59119088,59120624,COMPUTE
-1--1,59169104,59170640,COMPUTE
-1--1,59219120,59220656,COMPUTE
-1--1,59269136,59270672,COMPUTE
-1--1,59319152,59320688,COMPUTE
-1--1,59369168,59370704,COMPUTE
-1--1,59419184,59420720,COMPUTE
-1--1,59469200,59470736,COMPUTE
-1--1,59519216,59520752,COMPUTE
-1--1,59569232,59570768,COMPUTE
-1--1,59619248,59620784,COMPUTE
-1--1,59669264,59670800,COMPUTE
-1--1,59719280,59720816,COMPUTE
-1--1,59769296,59770832,COMPUTE
-1--1,59819312,59820848,COMPUTE
-1--1,59869328,59870864,COMPUTE
-1--1,59919344,59920880,COMPUTE
-1--1,59969360,59970896,COMPUTE
-1--1,60019376,60020912,COMPUTE
-1--1,60069392,60070928,COMPUTE
-1--1,60119408,60120944,COMPUTE
-1--1,60169424,60170960,COMPUTE
-1--1,60219440,60220976,COMPUTE
-1--1,60269456,60270992,COMPUTE
-1--1,60319472,60321008,COMPUTE
-1--1,60369488,60371024,COMPUTE
-1--1,60419504,60421040,COMPUTE
-1--1,60469520,60471056,COMPUTE
-1--1,60519536,60521072,COMPUTE
-1--1,60569552,60571088,COMPUTE
-1--1,60619568,60621104,COMPUTE
-1--1,60669584,60671120,COMPUTE
-1--1,60719600,60721136,COMPUTE
-1--1,60769616,60771152,COMPUTE
-1--1,60819632,60821168,COMPUTE
-1--1,60869648,60871184,COMPUTE
-1--1,60919664,60921200,COMPUTE
-1--1,60969680,60971216,COMPUTE
-1--1,61019696,61021232,COMPUTE
-1--1,61069712,61071248,COMPUTE
-1--1,61119728,61121264,COMPUTE
-1--1,61169744,61171280,COMPUTE
-1--1,61219760,61221296,COMPUTE
-1--1,61269776,61271312,COMPUTE
-1--1,61319792,61321328,COMPUTE
-1--1,61369808,61371344,COMPUTE
-1--1,61419824,61421360,COMPUTE
-1--1,61469840,61471376,COMPUTE
-1--1,61519856,61521392,COMPUTE
-1--1,61569872,61571408,COMPUTE
-1--1,61619888,61621424,COMPUTE
-1--1,61669904,61671440,COMPUTE
-1--1,61719920,61721456,COMPUTE
-1--1,61769936,61771472,COMPUTE
-1--1,61819952,61821488,COMPUTE
-1--1,61869968,61871504,COMPUTE
-1--1,61919984,61921520,COMPUTE
-1--1,61970000,61971536,COMPUTE
-1--1,62020016,62021552,COMPUTE
-1--1,62070032,62071568,COMPUTE
-1--1,62120048,62121584,COMPUTE
-1--1,62170064,62171600,COMPUTE
-1--1,62220080,62221616,COMPUTE
-1--1,62270096,62271632,COMPUTE
-1--1,62320112,62321648,COMPUTE
-1--1,62370128,62371664,COMPUTE
-1--1,62420144,62421680,COMPUTE
-1--1,62470160,62471696,COMPUTE
-1--1,62520176,62521712,COMPUTE
-1--1,62570192,62571728,COMPUTE
-1--1,62620208,62621744,COMPUTE
-1--1,62670224,62671760,COMPUTE
-1--1,62720240,62721776,COMPUTE
-1--1,62770256,62771792,COMPUTE
-1--1,62820272,62821808,COMPUTE
-1--1,62870288,62871824,COMPUTE
-1--1,62920304,62921840,COMPUTE
-1--1,62970320,62971856,COMPUTE
-1--1,63020336,63021872,COMPUTE
-1--1,63070352,63071888,COMPUTE
-1--1,63120368,63121904,COMPUTE
-1--1,63170384,63171920,COMPUTE
-1--1,63220400,63221936,COMPUTE
-1--1,63270416,63271952,COMPUTE
-1--1,63320432,63321968,COMPUTE
-1--1,63370448,63371984,COMPUTE
-1--1,63420464,63422000,COMPUTE
-1--1,63470480,63472016,COMPUTE
-1--1,63520496,63522032,COMPUTE
-1--1,63570512,63572048,COMPUTE
-1--1,63620528,63622064,COMPUTE
-1--1,63670544,63672080,COMPUTE
-1--1,63720560,63722096,COMPUTE
-1--1,63770576,63772112,COMPUTE
-1--1,63820592,63822128,COMPUTE
-1--1,63870608,63872144,COMPUTE
-1--1,63920624,63922160,COMPUTE
-1--1,63970640,63972176,COMPUTE
-1--1,64020656,64022192,COMPUTE
-1--1,64070672,64072208,COMPUTE
-1--1,64120688,64122224,COMPUTE
-1--1,64170704,64172240,COMPUTE
-1--1,64220720,64222256,COMPUTE
-1--1,64270736,64272272,COMPUTE
-1--1,64320752,64322288,COMPUTE
-1--1,64370768,64372304,COMPUTE
-1--1,64420784,64422320,COMPUTE
-1--1,64470800,64472336,COMPUTE
-1--1,64520816,64522352,COMPUTE
-1--1,64570832,64572368,COMPUTE
-1--1,64620848,64622384,COMPUTE
-1--1,64670864,64672400,COMPUTE
-1--1,64720880,64722416,COMPUTE
-1--1,64770896,64772432,COMPUTE
-1--1,64820912,64822448,COMPUTE
-1--1,64870928,64872464,COMPUTE
-1--1,64920944,64922480,COMPUTE
-1--1,64970960,64972496,COMPUTE
-1--1,65020976,65022512,COMPUTE
-1--1,65070992,65072528,COMPUTE
-1--1,65121008,65122544,COMPUTE
-1--1,65171024,65172560,COMPUTE
-1--1,65221040,65222576,COMPUTE
-1--1,65271056,65272592,COMPUTE
-1--1,65321072,65322608,COMPUTE
-1--1,65371088,65372624,COMPUTE
-1--1,65421104,65422640,COMPUTE
-1--1,65471120,65472656,COMPUTE
-1--1,65521136,65522672,COMPUTE
-1--1,65571152,65572688,COMPUTE
-1--1,65621168,65622704,COMPUTE
-1--1,65671184,65672720,COMPUTE
-1--1,65721200,65722736,COMPUTE
-1--1,65771216,65772752,COMPUTE
-1--1,65821232,65822768,COMPUTE
-1--1,65871248,65872784,COMPUTE
-1--1,65921264,65922800,COMPUTE
-1--1,65971280,65972816,COMPUTE
-1--1,66021296,66022832,COMPUTE
-1--1,66071312,66072848,COMPUTE
-1--1,66121328,66122864,COMPUTE
-1--1,66171344,66172880,COMPUTE
-1--1,66221360,66222896,COMPUTE
-1--1,66271376,66272912,COMPUTE
-1--1,66321392,66322928,COMPUTE
-1--1,66371408,66372944,COMPUTE
-1--1,66421424,66422960,COMPUTE
-1--1,66471440,66472976,COMPUTE
-1--1,66521456,66522992,COMPUTE
-1--1,66571472,66573008,COMPUTE
-1--1,66621488,66623024,COMPUTE
-1--1,66671504,66673040,COMPUTE
-1--1,66721520,66723056,COMPUTE
-1--1,66771536,66773072,COMPUTE
-1--1,66821552,66823088,COMPUTE
-1--1,66871568,66873104,COMPUTE
-1--1,66921584,66923120,COMPUTE
-1--1,66971600,66973136,COMPUTE
-1--1,67021616,67023152,COMPUTE
-1--1,67071632,67073168,COMPUTE
-1--1,67121648,67123184,COMPUTE
-1--1,67171664,67173200,COMPUTE
-1--1,67221680,67223216,COMPUTE
-1--1,67271696,67273232,COMPUTE
-1--1,67321712,67323248,COMPUTE
-1--1,67371728,67373264,COMPUTE
-1--1,67421744,67423280,COMPUTE
-1--1,67471760,67473296,COMPUTE
-1--1,67521776,67523312,COMPUTE
-1--1,67571792,67573328,COMPUTE
-1--1,67621808,67623344,COMPUTE
-1--1,67671824,67673360,COMPUTE
-1--1,67721840,67723376,COMPUTE
-1--1,67771856,67773392,COMPUTE
-1--1,67821872,67823408,COMPUTE
-1--1,67871888,67873424,COMPUTE
-1--1,67921904,67923440,COMPUTE
-1--1,67971920,67973456,COMPUTE
-1--1,68021936,68023472,COMPUTE
-1--1,68071952,68073488,COMPUTE
-1--1,68121968,68123504,COMPUTE
-1--1,68171984,68173520,COMPUTE
-1--1,68222000,68223536,COMPUTE
-1--1,68272016,68273552,COMPUTE
-1--1,68322032,68323568,COMPUTE
-1--1,68372048,68373584,COMPUTE
-1--1,68422064,68423600,COMPUTE
-1--1,68472080,68473616,COMPUTE
-1--1,68522096,68523632,COMPUTE
-1--1,68572112,68573648,COMPUTE
-1--1,68622128,68623664,COMPUTE
-1--1,68672144,68673680,COMPUTE
-1--1,68722160,68723696,COMPUTE
-1--1,68772176,68773712,COMPUTE
-1--1,68822192,68823728,COMPUTE
-1--1,68872208,68873744,COMPUTE
-1--1,68922224,68923760,COMPUTE
